artist_name,artist_id,artist_uri,artist_popularity,album_name,album_id,album_uri,release_date,track_number,track_name,track_name_formatted,track_id,track_uri,track_popularity,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,loudness,mode,type
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,‘The ReVe Festival’ Day 2,3DXz6ItR9DzIw9S0h3Cxfc,spotify:album:3DXz6ItR9DzIw9S0h3Cxfc,2019-08-20,5,Ladies Night,ladies-night,73pkNaWK4N5QfkjabwW40s,spotify:track:73pkNaWK4N5QfkjabwW40s,39,0.598,0.883,7,0.0792,0.0895,0.0,0.0731,0.705,115.023,236746,4,-3.456,1,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,‘The ReVe Festival’ Day 2,3DXz6ItR9DzIw9S0h3Cxfc,spotify:album:3DXz6ItR9DzIw9S0h3Cxfc,2019-08-20,3,Love Is The Way,love-is-the-way,6H6pp6uVW33kAm6qSBnysf,spotify:track:6H6pp6uVW33kAm6qSBnysf,38,0.831,0.633,7,0.0498,0.0359,3.35e-05,0.125,0.921,119.931,211988,4,-4.568,1,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,‘The ReVe Festival’ Day 2,3DXz6ItR9DzIw9S0h3Cxfc,spotify:album:3DXz6ItR9DzIw9S0h3Cxfc,2019-08-20,2,Carpool,carpool,5hBUsxIkIDPkBoJ7J3JuIh,spotify:track:5hBUsxIkIDPkBoJ7J3JuIh,36,0.711,0.823,0,0.079,0.187,0.0,0.208,0.701,122.122,206757,4,-3.49,1,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,‘The ReVe Festival’ Day 2,3DXz6ItR9DzIw9S0h3Cxfc,spotify:album:3DXz6ItR9DzIw9S0h3Cxfc,2019-08-20,1,Umpah Umpah,,5qSoW3ewNlhRN3FNZPmVns,spotify:track:5qSoW3ewNlhRN3FNZPmVns,51,0.693,0.935,7,0.0771,0.0258,0.0,0.437,0.844,119.973,220131,4,-3.306,1,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,‘The ReVe Festival’ Day 1,2nLEiP268mSFZHW5dajM4R,spotify:album:2nLEiP268mSFZHW5dajM4R,2019-06-19,6,LP,lp,7AetvQATDEQxoFDsH2gRnr,spotify:track:7AetvQATDEQxoFDsH2gRnr,42,0.674,0.832,5,0.0894,0.0714,0.0,0.714,0.761,159.995,207837,4,-5.2,1,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,‘The ReVe Festival’ Day 1,2nLEiP268mSFZHW5dajM4R,spotify:album:2nLEiP268mSFZHW5dajM4R,2019-06-19,5,Parade,parade,5K8cgjL8hGTXpi5Z6uJFwe,spotify:track:5K8cgjL8hGTXpi5Z6uJFwe,35,0.728,0.84,8,0.0699,0.046,0.00131,0.579,0.715,94.954,193381,4,-4.206,1,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,‘The ReVe Festival’ Day 1,2nLEiP268mSFZHW5dajM4R,spotify:album:2nLEiP268mSFZHW5dajM4R,2019-06-19,4,Bing Bing,,6u78votmpGuKAE4BOeJtRC,spotify:track:6u78votmpGuKAE4BOeJtRC,35,0.774,0.888,10,0.0641,0.106,3.84e-05,0.432,0.45,114.035,202404,4,-3.689,1,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,‘The ReVe Festival’ Day 1,2nLEiP268mSFZHW5dajM4R,spotify:album:2nLEiP268mSFZHW5dajM4R,2019-06-19,3,Milkshake,milkshake,7x5shgmSrMeIfeGIVzspPK,spotify:track:7x5shgmSrMeIfeGIVzspPK,38,0.526,0.765,11,0.243,0.0431,4.22e-06,0.39,0.84,167.813,210696,4,-5.855,1,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,‘The ReVe Festival’ Day 1,2nLEiP268mSFZHW5dajM4R,spotify:album:2nLEiP268mSFZHW5dajM4R,2019-06-19,2,Sunny Side Up!,sunny-side,5yGTiC0ypN09P4Nl6tE3FY,spotify:track:5yGTiC0ypN09P4Nl6tE3FY,46,0.706,0.694,11,0.0722,0.149,0.0,0.11,0.586,134.96,203818,4,-5.555,0,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,‘The ReVe Festival’ Day 1,2nLEiP268mSFZHW5dajM4R,spotify:album:2nLEiP268mSFZHW5dajM4R,2019-06-19,1,Zimzalabim,,0GUbhhI5fRx7BlqlqlhjuB,spotify:track:0GUbhhI5fRx7BlqlqlhjuB,55,0.68,0.878,5,0.179,0.0028,2.22e-05,0.336,0.531,127.991,190860,4,-4.791,0,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,‘The ReVe Festival’ Finale,3rVtm00UfbuzWOewdm4iYM,spotify:album:3rVtm00UfbuzWOewdm4iYM,2019-12-23,16,La Rouge - Special Track,la-rouge-special-track,1O7qPyMtudzP3APaOT2OTH,spotify:track:1O7qPyMtudzP3APaOT2OTH,45,0.614,0.842,1,0.075,0.0814,0.0,0.0744,0.705,94.907,189813,4,-2.751,1,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,Summer Magic - Summer Mini Album,5zWa1ZEUBctbKqvwXbFawo,spotify:album:5zWa1ZEUBctbKqvwXbFawo,2018-08-06,1,Power Up,power-up,381g0b6QZxC13SzA2HRMIc,spotify:track:381g0b6QZxC13SzA2HRMIc,61,0.732,0.934,8,0.144,0.0774,0.00745,0.306,0.898,159.998,202040,4,-4.618,1,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,Summer Magic - Summer Mini Album,5zWa1ZEUBctbKqvwXbFawo,spotify:album:5zWa1ZEUBctbKqvwXbFawo,2018-08-06,2,With You,with-you,5mtEzYr9nGgp57atg6JwX0,spotify:track:5mtEzYr9nGgp57atg6JwX0,41,0.7,0.8,7,0.0965,0.184,0.0,0.202,0.617,102.964,207800,4,-4.066,1,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,Summer Magic - Summer Mini Album,5zWa1ZEUBctbKqvwXbFawo,spotify:album:5zWa1ZEUBctbKqvwXbFawo,2018-08-06,3,Mr. E,e,4JvBfIuKj8ThydmnLtTmOr,spotify:track:4JvBfIuKj8ThydmnLtTmOr,39,0.467,0.813,11,0.345,0.261,1.13e-05,0.341,0.793,194.065,218773,4,-4.81,1,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,Summer Magic - Summer Mini Album,5zWa1ZEUBctbKqvwXbFawo,spotify:album:5zWa1ZEUBctbKqvwXbFawo,2018-08-06,4,Mosquito,mosquito,43y2u5KxBknQ9lQ2ILT1Eo,spotify:track:43y2u5KxBknQ9lQ2ILT1Eo,40,0.756,0.851,5,0.0475,0.0817,1.15e-05,0.187,0.551,96.057,191147,4,-4.323,0,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,Summer Magic - Summer Mini Album,5zWa1ZEUBctbKqvwXbFawo,spotify:album:5zWa1ZEUBctbKqvwXbFawo,2018-08-06,5,Hit That Drum,hit-that-drum,7dafpAJczCDB1Pzz7bRSCh,spotify:track:7dafpAJczCDB1Pzz7bRSCh,41,0.698,0.984,6,0.0989,0.173,1.82e-05,0.495,0.519,128.028,192160,4,-3.764,1,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,Summer Magic - Summer Mini Album,5zWa1ZEUBctbKqvwXbFawo,spotify:album:5zWa1ZEUBctbKqvwXbFawo,2018-08-06,6,Blue Lemonade,blue-lemonade,5XTQXTzEVpYq8wL6DZYgSz,spotify:track:5XTQXTzEVpYq8wL6DZYgSz,49,0.749,0.825,0,0.0438,0.0452,0.0,0.0966,0.455,120.014,196093,4,-4.447,1,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,The Perfect Red Velvet - The 2nd Album Repackage,0OkJThJls8FO1lutMzMDJ0,spotify:album:0OkJThJls8FO1lutMzMDJ0,2018-01-29,1,Bad Boy,bad-boy,5GKwq4sO5ZHKuWaDmdwMQc,spotify:track:5GKwq4sO5ZHKuWaDmdwMQc,75,0.714,0.736,2,0.0457,0.191,0.0,0.0553,0.814,149.985,210818,4,-3.801,1,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,The Perfect Red Velvet - The 2nd Album Repackage,0OkJThJls8FO1lutMzMDJ0,spotify:album:0OkJThJls8FO1lutMzMDJ0,2018-01-29,2,All Right,all-right,2SahFuW1EZN9MXNVTkxv6F,spotify:track:2SahFuW1EZN9MXNVTkxv6F,44,0.721,0.924,7,0.0524,0.135,0.0,0.0427,0.801,124.024,229097,4,-3.071,1,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,Perfect Velvet - The 2nd Album,0rvrbZvaDX5S9ZBhwOwFfH,spotify:album:0rvrbZvaDX5S9ZBhwOwFfH,2017-11-17,1,Peek-A-Boo,,42tFTth2jcF7iSo0RBjfJF,spotify:track:42tFTth2jcF7iSo0RBjfJF,72,0.839,0.902,1,0.0536,0.0868,0.00257,0.272,0.639,114.953,189050,4,-3.612,0,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,Perfect Velvet - The 2nd Album,0rvrbZvaDX5S9ZBhwOwFfH,spotify:album:0rvrbZvaDX5S9ZBhwOwFfH,2017-11-17,2,Look,look,48Nd8rdc0WVG4rHTd76Mh6,spotify:track:48Nd8rdc0WVG4rHTd76Mh6,48,0.761,0.785,7,0.052,0.0792,0.000112,0.142,0.78,111.037,245599,4,-4.369,1,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,Perfect Velvet - The 2nd Album,0rvrbZvaDX5S9ZBhwOwFfH,spotify:album:0rvrbZvaDX5S9ZBhwOwFfH,2017-11-17,3,I Just,i-just,7BuFMtIknd3ewai0zhKhqb,spotify:track:7BuFMtIknd3ewai0zhKhqb,48,0.686,0.752,7,0.0322,0.586,2.47e-06,0.364,0.906,149.998,188304,4,-3.442,1,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,Perfect Velvet - The 2nd Album,0rvrbZvaDX5S9ZBhwOwFfH,spotify:album:0rvrbZvaDX5S9ZBhwOwFfH,2017-11-17,4,Kingdom Come,kingdom-come,5XJEdVQ5jl3C3dFsV7kCTZ,spotify:track:5XJEdVQ5jl3C3dFsV7kCTZ,56,0.572,0.743,5,0.12,0.235,5.93e-06,0.0761,0.678,170.123,210162,4,-3.991,0,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,The Perfect Red Velvet - The 2nd Album Repackage,0OkJThJls8FO1lutMzMDJ0,spotify:album:0OkJThJls8FO1lutMzMDJ0,2018-01-29,7,Time To Love,time-to-love,6AdhHZfTC4ep1b2v7L0Hfl,spotify:track:6AdhHZfTC4ep1b2v7L0Hfl,47,0.41,0.654,9,0.067,0.14,0.0,0.126,0.341,184.736,195249,4,-3.966,1,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,Perfect Velvet - The 2nd Album,0rvrbZvaDX5S9ZBhwOwFfH,spotify:album:0rvrbZvaDX5S9ZBhwOwFfH,2017-11-17,5,My Second Date,my-second-date,6z8QDsRU25QbckFUajl553,spotify:track:6z8QDsRU25QbckFUajl553,43,0.832,0.759,2,0.0751,0.089,6e-05,0.0565,0.767,94.999,194591,4,-4.505,1,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,Perfect Velvet - The 2nd Album,0rvrbZvaDX5S9ZBhwOwFfH,spotify:album:0rvrbZvaDX5S9ZBhwOwFfH,2017-11-17,6,Attaboy,,1ni3URO3waGQI8R6GNZ6sz,spotify:track:1ni3URO3waGQI8R6GNZ6sz,40,0.774,0.785,9,0.216,0.022,0.0,0.138,0.646,104.959,196837,4,-4.619,1,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,Perfect Velvet - The 2nd Album,0rvrbZvaDX5S9ZBhwOwFfH,spotify:album:0rvrbZvaDX5S9ZBhwOwFfH,2017-11-17,7,Perfect 10,perfect-10,3OK4va42j6de25ZPNdI5kC,spotify:track:3OK4va42j6de25ZPNdI5kC,45,0.709,0.572,8,0.0514,0.56,0.0,0.331,0.564,121.9,209779,4,-5.878,0,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,Perfect Velvet - The 2nd Album,0rvrbZvaDX5S9ZBhwOwFfH,spotify:album:0rvrbZvaDX5S9ZBhwOwFfH,2017-11-17,8,About Love,about-love,2aSoUIBolhj734OqGn5ave,spotify:track:2aSoUIBolhj734OqGn5ave,46,0.611,0.82,6,0.204,0.162,0.0,0.17,0.78,191.908,205975,4,-3.838,1,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,Perfect Velvet - The 2nd Album,0rvrbZvaDX5S9ZBhwOwFfH,spotify:album:0rvrbZvaDX5S9ZBhwOwFfH,2017-11-17,9,Moonlight Melody,moonlight-melody,1WryFxHMRpm6SOl58n8BYz,spotify:track:1WryFxHMRpm6SOl58n8BYz,42,0.634,0.482,9,0.0269,0.654,0.0,0.091,0.32,123.983,220607,3,-5.813,1,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,Russian Roulette - The 3rd Mini Album,6MNlcai3skKLKv5syzFwC3,spotify:album:6MNlcai3skKLKv5syzFwC3,2016-09-07,2,Lucky Girl,lucky-girl,22v5j98MRwc6p5KgwHvpBZ,spotify:track:22v5j98MRwc6p5KgwHvpBZ,45,0.6,0.828,6,0.207,0.0299,0.0,0.334,0.66,169.758,203438,4,-3.453,1,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,Russian Roulette - The 3rd Mini Album,6MNlcai3skKLKv5syzFwC3,spotify:album:6MNlcai3skKLKv5syzFwC3,2016-09-07,3,Bad Dracula,bad-dracula,4z5aqQOYYsvjXuXjjhKVJ2,spotify:track:4z5aqQOYYsvjXuXjjhKVJ2,43,0.644,0.931,0,0.116,0.207,0.0,0.232,0.668,93.986,188331,4,-1.842,1,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,Russian Roulette - The 3rd Mini Album,6MNlcai3skKLKv5syzFwC3,spotify:album:6MNlcai3skKLKv5syzFwC3,2016-09-07,4,Sunny Afternoon,sunny-afternoon,3G6iqKcRzEYwSu9zE2qAMW,spotify:track:3G6iqKcRzEYwSu9zE2qAMW,42,0.747,0.841,4,0.0787,0.0844,0.0,0.38,0.605,95.028,240405,4,-3.648,0,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,Russian Roulette - The 3rd Mini Album,6MNlcai3skKLKv5syzFwC3,spotify:album:6MNlcai3skKLKv5syzFwC3,2016-09-07,5,Fool,fool,21C7B7PWYDW00czamOjleO,spotify:track:21C7B7PWYDW00czamOjleO,41,0.634,0.699,1,0.109,0.527,5.99e-05,0.0673,0.774,177.941,233540,4,-3.898,1,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,Russian Roulette - The 3rd Mini Album,6MNlcai3skKLKv5syzFwC3,spotify:album:6MNlcai3skKLKv5syzFwC3,2016-09-07,6,Some Love,some-love,5n8SuNZuDaElJQMt0ySzCf,spotify:track:5n8SuNZuDaElJQMt0ySzCf,38,0.744,0.907,7,0.0567,0.0649,0.000685,0.272,0.746,99.988,196818,4,-3.154,1,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,Russian Roulette - The 3rd Mini Album,6MNlcai3skKLKv5syzFwC3,spotify:album:6MNlcai3skKLKv5syzFwC3,2016-09-07,7,My Dear,my-dear,6s25gIYsBc8oF0VQFK7wzt,spotify:track:6s25gIYsBc8oF0VQFK7wzt,44,0.55,0.798,6,0.131,0.327,0.0,0.0905,0.847,201.965,214842,4,-2.681,1,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,The Velvet - The 2nd Mini Album,2qgl7dAgslqL1w2l2wQhMA,spotify:album:2qgl7dAgslqL1w2l2wQhMA,2016-03-17,1,7월 7일 One Of These Nights,one-of-these-nights,6koMMQlsRWBwHZXdtWxgUk,spotify:track:6koMMQlsRWBwHZXdtWxgUk,53,0.436,0.509,6,0.0345,0.475,0.0,0.101,0.11,133.653,261942,4,-5.161,0,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,The Velvet - The 2nd Mini Album,2qgl7dAgslqL1w2l2wQhMA,spotify:album:2qgl7dAgslqL1w2l2wQhMA,2016-03-17,2,Cool Hot Sweet Love,cool-hot-sweet-love,6kR8TFJ4BowMMBW2tokFWr,spotify:track:6kR8TFJ4BowMMBW2tokFWr,44,0.664,0.719,7,0.0475,0.207,0.0,0.199,0.824,153.039,233478,4,-4.436,0,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,The Velvet - The 2nd Mini Album,2qgl7dAgslqL1w2l2wQhMA,spotify:album:2qgl7dAgslqL1w2l2wQhMA,2016-03-17,3,Light Me Up,light-me-up,7BzhMJxmNDtibkjZUBnNZo,spotify:track:7BzhMJxmNDtibkjZUBnNZo,42,0.612,0.908,6,0.094,0.597,0.0,0.159,0.688,120.013,212997,4,-3.699,1,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,The Velvet - The 2nd Mini Album,2qgl7dAgslqL1w2l2wQhMA,spotify:album:2qgl7dAgslqL1w2l2wQhMA,2016-03-17,4,처음인가요 First Time,first-time,4BeYVQC4uQGwEnLOeOo2ch,spotify:track:4BeYVQC4uQGwEnLOeOo2ch,39,0.53,0.536,9,0.0302,0.504,0.0,0.112,0.312,129.878,242305,4,-5.145,1,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,The Velvet - The 2nd Mini Album,2qgl7dAgslqL1w2l2wQhMA,spotify:album:2qgl7dAgslqL1w2l2wQhMA,2016-03-17,5,장미꽃 향기는 바람에 날리고 Rose Scent Breeze,rose-scent-breeze,0hVojZWwk9up4n1Az3nAyY,spotify:track:0hVojZWwk9up4n1Az3nAyY,37,0.41,0.333,10,0.0336,0.878,0.0,0.152,0.208,127.791,292157,4,-7.09,1,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,#Cookie Jar,4W6K0DP1YlZ48JlvdKCkZh,spotify:album:4W6K0DP1YlZ48JlvdKCkZh,2018-07-04,4,Dumb Dumb,dumb-dumb,6DDOVU2EzUm4Vm6UieiwGb,spotify:track:6DDOVU2EzUm4Vm6UieiwGb,32,0.775,0.792,7,0.0554,0.0661,0.0,0.331,0.86,145.986,202560,4,-3.661,0,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,The Red - The 1st Album,6YL9J0E6PGtYzkhyMxnmXd,spotify:album:6YL9J0E6PGtYzkhyMxnmXd,2015-09-09,2,Huff n Puff,huff-n-puff,1LNFbKyhjwOk7eeBUVqvo3,spotify:track:1LNFbKyhjwOk7eeBUVqvo3,42,0.744,0.892,2,0.0806,0.0281,0.0,0.0563,0.812,103.988,181379,4,-2.5,1,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,The Red - The 1st Album,6YL9J0E6PGtYzkhyMxnmXd,spotify:album:6YL9J0E6PGtYzkhyMxnmXd,2015-09-09,3,Campfire,campfire,7zevDPGnHofmT4sXeKW7QH,spotify:track:7zevDPGnHofmT4sXeKW7QH,40,0.714,0.721,11,0.104,0.0315,0.0,0.108,0.455,89.991,196563,4,-4.024,1,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,The Red - The 1st Album,6YL9J0E6PGtYzkhyMxnmXd,spotify:album:6YL9J0E6PGtYzkhyMxnmXd,2015-09-09,4,Red Dress,red-dress,0ItGyAARjZ8tYxRjcDmgkt,spotify:track:0ItGyAARjZ8tYxRjcDmgkt,42,0.763,0.856,0,0.0419,0.00788,1.43e-05,0.329,0.615,120.001,182301,4,-4.161,1,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,The Red - The 1st Album,6YL9J0E6PGtYzkhyMxnmXd,spotify:album:6YL9J0E6PGtYzkhyMxnmXd,2015-09-09,5,Oh Boy,oh-boy,3ts0OSZgdjOP0Uu1DvQK4h,spotify:track:3ts0OSZgdjOP0Uu1DvQK4h,47,0.701,0.766,9,0.0472,0.0176,0.0,0.228,0.366,93.99,188948,4,-4.542,0,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,The Red - The 1st Album,6YL9J0E6PGtYzkhyMxnmXd,spotify:album:6YL9J0E6PGtYzkhyMxnmXd,2015-09-09,6,Lady's Room,room,6f48SDPW5xu6gUsfLaHOZi,spotify:track:6f48SDPW5xu6gUsfLaHOZi,41,0.742,0.738,5,0.0379,0.565,0.0,0.305,0.851,107.024,195611,4,-4.835,1,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,The Red - The 1st Album,6YL9J0E6PGtYzkhyMxnmXd,spotify:album:6YL9J0E6PGtYzkhyMxnmXd,2015-09-09,7,Time Slip,time-slip,7q2qLI13TejYkBr4A5ZhEJ,spotify:track:7q2qLI13TejYkBr4A5ZhEJ,46,0.897,0.58,8,0.0503,0.0422,3.11e-06,0.0578,0.59,99.982,219299,4,-4.996,1,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,The Red - The 1st Album,6YL9J0E6PGtYzkhyMxnmXd,spotify:album:6YL9J0E6PGtYzkhyMxnmXd,2015-09-09,8,Don't U Wait No More,u-wait-no-more,6RKpcgjYeiC5crivVGNNrZ,spotify:track:6RKpcgjYeiC5crivVGNNrZ,40,0.595,0.838,6,0.235,0.222,0.0,0.0731,0.749,98.946,171403,4,-2.273,1,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,The Red - The 1st Album,6YL9J0E6PGtYzkhyMxnmXd,spotify:album:6YL9J0E6PGtYzkhyMxnmXd,2015-09-09,9,Day 1,day-1,74muMkVdMYoR65lhmdzy13,spotify:track:74muMkVdMYoR65lhmdzy13,67,0.645,0.884,1,0.0968,0.112,0.0,0.179,0.708,171.93,206358,4,-2.801,1,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,The Red - The 1st Album,6YL9J0E6PGtYzkhyMxnmXd,spotify:album:6YL9J0E6PGtYzkhyMxnmXd,2015-09-09,10,Cool World,cool-world,1VfZX787b6l88hpvOXcSXp,spotify:track:1VfZX787b6l88hpvOXcSXp,41,0.747,0.941,9,0.133,0.0876,0.0,0.0438,0.525,115.002,245589,4,-2.867,1,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,2022 Winter SMTOWN : SMCU PALACE,1HwnXJfZx8N8qDfzwUbxcw,spotify:album:1HwnXJfZx8N8qDfzwUbxcw,2022-12-26,4,Beautiful Christmas,beautiful-christmas,1MsWVb6YW3AknP1EAZaKOQ,spotify:track:1MsWVb6YW3AknP1EAZaKOQ,54,0.719,0.792,1,0.0311,0.0365,0.0,0.33,0.727,109.98,209800,4,-2.549,1,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,‘The ReVe Festival 2022 - Birthday’,58OR7UoaJkJzqeQGClHzh1,spotify:album:58OR7UoaJkJzqeQGClHzh1,2022-11-28,1,Birthday,birthday,4LJgBT9yo0beHlaBesCFEv,spotify:track:4LJgBT9yo0beHlaBesCFEv,76,0.645,0.864,10,0.0538,0.0486,0.0,0.0491,0.673,149.949,216440,4,-2.065,0,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,‘The ReVe Festival 2022 - Birthday’,58OR7UoaJkJzqeQGClHzh1,spotify:album:58OR7UoaJkJzqeQGClHzh1,2022-11-28,2,BYE BYE,bye-bye,4OSVR8gq2l3ceJiXNR7iiM,spotify:track:4OSVR8gq2l3ceJiXNR7iiM,71,0.72,0.733,11,0.0806,0.32,0.0,0.423,0.656,116.129,196080,4,-3.489,0,audio_features
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,76,‘The ReVe Festival 2022 - Birthday’,58OR7UoaJkJzqeQGClHzh1,spotify:album:58OR7UoaJkJzqeQGClHzh1,2022-11-28,3,On A Ride,on-a-ride,1hYQUY06GbO7YR8QeO7Qdk,spotify:track:1hYQUY06GbO7YR8QeO7Qdk,66,0.817,0.825,11,0.0384,0.106,2.54e-05,0.114,0.655,104.984,199000,4,-2.9,0,audio_features
